NU_ANO_CENSO,CO_UF,NO_MUNICIPIO,CO_IES,NO_CURSO,CO_CURSO,QT_VG_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_VG_REMANESC,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,SG_IES
2021,35.0,São Paulo,17731,Matemática,1331356,132.0,34.0,18.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,5.0,10.0,5.0,0.0,17.0,6.0,8.0,1.0,0.0,2.0,41.0,23.0,18.0,0.0,19.0,3.0,3.0,4.0,7.0,4.0,1.0,14.0,6.0,9.0,2.0,0.0,10.0,8.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,25.0,0.0,0.0,FASESP
2021,35.0,São Paulo,18019,Pedagogia,1206696,731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,73.0,11.0,0.0,26.0,20.0,17.0,10.0,8.0,3.0,0.0,21.0,34.0,27.0,0.0,0.0,2.0,60.0,51.0,9.0,0.0,19.0,14.0,11.0,8.0,6.0,2.0,0.0,16.0,24.0,19.0,0.0,0.0,1.0,18.0,0.0,0.0,FEDUC
2021,35.0,São Paulo,18711,Administração,1441496,100.0,9.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,11.0,8.0,3.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Análise E Desenvolvimento De Sistemas,1406161,100.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Biomedicina,1441497,100.0,8.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,10.0,5.0,5.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Ciência Da Computação,1441498,100.0,5.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Design De Interiores,1406160,100.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,7.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Direito,1405335,200.0,8.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,17.0,8.0,9.0,0.0,4.0,7.0,1.0,4.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Enfermagem,1441499,100.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Engenharia Civil,1307954,200.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Engenharia De Produção,1405562,100.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Engenharia Eletrônica,1307952,200.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Engenharia Elétrica,1307953,200.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Engenharia Mecânica,1307955,200.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Farmácia,1441501,100.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Fisioterapia,1441502,100.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Gestão De Recursos Humanos,1441503,100.0,6.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Gestão Financeira,1406162,100.0,8.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,10.0,7.0,3.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,18711,Nutrição,1441504,100.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,9.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FIMSP
2021,35.0,São Paulo,20340,Gestão Hospitalar,1313317,75.0,13.0,3.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,1.0,1.0,0.0,5.0,3.0,4.0,0.0,0.0,1.0,49.0,30.0,19.0,0.0,4.0,6.0,2.0,6.0,22.0,8.0,1.0,17.0,8.0,16.0,0.0,0.0,8.0,25.0,18.0,7.0,0.0,0.0,1.0,0.0,4.0,16.0,4.0,0.0,10.0,2.0,7.0,0.0,0.0,6.0,18.0,0.0,0.0,FPCS
2021,35.0,São Paulo,20340,Sistemas Biomédicos,1313318,75.0,17.0,4.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,3.0,2.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,1.0,26.0,6.0,20.0,0.0,6.0,2.0,5.0,6.0,7.0,0.0,0.0,10.0,2.0,9.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,12.0,0.0,0.0,FPCS
2021,35.0,São Paulo,21643,Pedagogia,1352010,136.0,28.0,25.0,3.0,4.0,0.0,0.0,15.0,9.0,0.0,16.0,6.0,1.0,1.0,4.0,0.0,0.0,21.0,1.0,6.0,0.0,0.0,0.0,83.0,69.0,14.0,0.0,38.0,24.0,4.0,7.0,8.0,2.0,0.0,64.0,6.0,9.0,1.0,0.0,3.0,7.0,7.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,FRS
2021,35.0,São Paulo,21654,Engenharia Cartográfica E De Agrimensura,1352182,98.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,4.0,16.0,0.0,2.0,2.0,3.0,5.0,3.0,4.0,1.0,7.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FEASP
2021,35.0,São Paulo,21826,Administração,1365323,100.0,38.0,11.0,27.0,19.0,19.0,0.0,12.0,0.0,0.0,19.0,6.0,5.0,4.0,4.0,0.0,0.0,11.0,1.0,7.0,0.0,0.0,19.0,67.0,20.0,47.0,0.0,42.0,9.0,9.0,3.0,4.0,0.0,0.0,32.0,2.0,14.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,
2021,35.0,São Paulo,21952,Relações Internacionais,1369527,136.0,112.0,68.0,44.0,105.0,1.0,0.0,0.0,6.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,5.0,6.0,0.0,5.0,247.0,156.0,91.0,0.0,243.0,2.0,2.0,0.0,0.0,0.0,0.0,212.0,3.0,7.0,13.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,FGV/RI
2021,35.0,São Roque,923,Administração,17545,56.0,56.0,34.0,22.0,0.0,7.0,0.0,42.0,7.0,0.0,34.0,7.0,8.0,4.0,3.0,0.0,0.0,26.0,4.0,20.0,0.0,0.0,6.0,128.0,79.0,49.0,0.0,76.0,20.0,19.0,5.0,8.0,0.0,0.0,71.0,5.0,32.0,0.0,0.0,20.0,30.0,18.0,12.0,0.0,10.0,6.0,8.0,1.0,5.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,6.0,28.0,4.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Ciências Contábeis,17546,26.0,26.0,16.0,10.0,0.0,3.0,0.0,17.0,6.0,0.0,10.0,7.0,5.0,2.0,1.0,1.0,0.0,17.0,0.0,7.0,0.0,0.0,2.0,78.0,52.0,26.0,0.0,36.0,19.0,8.0,6.0,6.0,2.0,1.0,55.0,1.0,16.0,1.0,0.0,5.0,24.0,17.0,7.0,0.0,9.0,7.0,3.0,3.0,1.0,1.0,0.0,19.0,0.0,3.0,0.0,0.0,2.0,12.0,1.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Direito,67967,196.0,196.0,104.0,92.0,0.0,19.0,0.0,174.0,3.0,0.0,61.0,29.0,31.0,28.0,35.0,10.0,2.0,112.0,11.0,52.0,1.0,0.0,20.0,373.0,207.0,166.0,0.0,139.0,54.0,44.0,50.0,63.0,20.0,3.0,244.0,16.0,69.0,1.0,0.0,43.0,53.0,37.0,16.0,0.0,14.0,15.0,5.0,7.0,10.0,1.0,1.0,33.0,2.0,9.0,0.0,0.0,9.0,31.0,1.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Educação Física,1204036,33.0,33.0,10.0,23.0,0.0,3.0,0.0,26.0,4.0,0.0,18.0,6.0,4.0,1.0,3.0,1.0,0.0,17.0,2.0,12.0,0.0,0.0,2.0,77.0,22.0,55.0,0.0,49.0,13.0,5.0,4.0,5.0,1.0,0.0,50.0,4.0,17.0,0.0,0.0,6.0,30.0,7.0,23.0,0.0,19.0,6.0,0.0,2.0,3.0,0.0,0.0,23.0,1.0,2.0,0.0,0.0,4.0,14.0,0.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Educação Física,1284458,155.0,5.0,2.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Enfermagem,1204034,79.0,79.0,69.0,10.0,0.0,13.0,0.0,66.0,0.0,0.0,37.0,13.0,8.0,11.0,10.0,0.0,0.0,31.0,2.0,28.0,0.0,0.0,18.0,163.0,144.0,19.0,0.0,75.0,27.0,10.0,27.0,20.0,4.0,0.0,101.0,5.0,36.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Engenharia Civil,1204035,186.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,61.0,15.0,46.0,0.0,18.0,7.0,9.0,13.0,11.0,2.0,1.0,46.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Gestão De Recursos Humanos,1353921,23.0,23.0,18.0,5.0,0.0,3.0,0.0,16.0,4.0,0.0,14.0,3.0,1.0,2.0,3.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,4.0,36.0,27.0,9.0,0.0,22.0,3.0,4.0,3.0,4.0,0.0,0.0,21.0,0.0,10.0,0.0,0.0,5.0,14.0,10.0,4.0,0.0,7.0,2.0,1.0,1.0,3.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,9.0,0.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Pedagogia,55782,45.0,45.0,43.0,2.0,0.0,4.0,0.0,34.0,7.0,0.0,17.0,8.0,6.0,5.0,7.0,2.0,0.0,25.0,4.0,15.0,0.0,0.0,1.0,139.0,134.0,5.0,0.0,56.0,31.0,15.0,19.0,15.0,3.0,0.0,89.0,8.0,31.0,0.0,0.0,11.0,58.0,56.0,2.0,0.0,17.0,15.0,8.0,11.0,7.0,0.0,0.0,41.0,3.0,8.0,0.0,0.0,6.0,9.0,1.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,923,Psicologia,1304913,101.0,101.0,81.0,20.0,0.0,19.0,0.0,79.0,3.0,0.0,48.0,14.0,8.0,9.0,16.0,5.0,1.0,40.0,1.0,33.0,0.0,0.0,27.0,285.0,237.0,48.0,0.0,101.0,44.0,26.0,35.0,55.0,18.0,6.0,162.0,5.0,55.0,0.0,0.0,63.0,48.0,42.0,6.0,0.0,9.0,7.0,7.0,6.0,13.0,5.0,1.0,23.0,1.0,7.0,0.0,0.0,17.0,13.0,1.0,0.0,UNISÃO ROQUE
2021,35.0,São Roque,18817,Gestão Comercial,1330005,60.0,67.0,50.0,17.0,67.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,7.0,4.0,1.0,0.0,0.0,31.0,7.0,17.0,0.0,0.0,12.0,178.0,109.0,69.0,0.0,77.0,47.0,22.0,17.0,13.0,1.0,1.0,79.0,11.0,29.0,1.0,1.0,57.0,24.0,16.0,8.0,0.0,10.0,5.0,4.0,3.0,1.0,0.0,1.0,9.0,0.0,3.0,0.0,0.0,12.0,44.0,0.0,0.0,FATEC-SR
2021,35.0,São Roque,18817,Gestão De Turismo,1313160,60.0,61.0,39.0,22.0,61.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,12.0,4.0,6.0,2.0,3.0,33.0,5.0,13.0,2.0,0.0,8.0,170.0,113.0,57.0,0.0,70.0,35.0,16.0,11.0,22.0,12.0,4.0,73.0,6.0,33.0,2.0,0.0,56.0,22.0,19.0,3.0,0.0,9.0,6.0,0.0,2.0,4.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,16.0,30.0,0.0,1.0,FATEC-SR
2021,35.0,São Roque,18817,Sistemas Para Internet,5001196,61.0,63.0,28.0,35.0,62.0,0.0,0.0,0.0,1.0,0.0,35.0,8.0,10.0,3.0,5.0,2.0,0.0,38.0,8.0,12.0,0.0,0.0,5.0,161.0,35.0,126.0,0.0,86.0,29.0,23.0,13.0,9.0,1.0,0.0,83.0,9.0,25.0,1.0,0.0,43.0,29.0,4.0,25.0,0.0,14.0,8.0,4.0,2.0,1.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,13.0,35.0,0.0,0.0,FATEC-SR
2021,35.0,São Sebastião,15793,Gestão Da Tecnologia Da Informação,1550023,80.0,78.0,19.0,59.0,78.0,0.0,0.0,0.0,0.0,0.0,53.0,12.0,4.0,3.0,5.0,1.0,0.0,38.0,10.0,20.0,3.0,0.0,7.0,80.0,16.0,64.0,0.0,56.0,14.0,5.0,0.0,3.0,2.0,0.0,42.0,12.0,21.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,Fatec SS
2021,35.0,São Sebastião,15793,Logística,1441602,94.0,86.0,39.0,47.0,82.0,0.0,0.0,0.0,4.0,0.0,31.0,16.0,10.0,9.0,13.0,7.0,0.0,43.0,8.0,29.0,0.0,1.0,5.0,141.0,70.0,71.0,0.0,66.0,24.0,18.0,11.0,14.0,6.0,2.0,81.0,13.0,32.0,1.0,1.0,13.0,19.0,11.0,8.0,0.0,10.0,5.0,1.0,0.0,1.0,1.0,1.0,11.0,2.0,3.0,0.0,0.0,3.0,64.0,0.0,0.0,Fatec SS
2021,35.0,São Sebastião,15793,Processos Gerenciais,1151139,101.0,93.0,58.0,35.0,86.0,0.0,0.0,0.0,7.0,0.0,52.0,16.0,10.0,9.0,5.0,1.0,0.0,45.0,11.0,26.0,0.0,0.0,11.0,202.0,126.0,76.0,0.0,109.0,40.0,17.0,18.0,15.0,3.0,0.0,100.0,20.0,55.0,2.0,0.0,25.0,23.0,15.0,8.0,0.0,12.0,4.0,2.0,1.0,3.0,1.0,0.0,8.0,3.0,3.0,0.0,0.0,9.0,69.0,0.0,0.0,Fatec SS
2021,35.0,São Sebastião,2814,Administração,67486,82.0,32.0,20.0,12.0,20.0,2.0,0.0,3.0,12.0,0.0,14.0,7.0,6.0,3.0,1.0,1.0,0.0,15.0,0.0,11.0,0.0,0.0,6.0,90.0,60.0,30.0,0.0,52.0,19.0,8.0,6.0,4.0,1.0,0.0,38.0,4.0,42.0,0.0,1.0,5.0,19.0,15.0,4.0,0.0,10.0,4.0,2.0,1.0,2.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,1.0,60.0,1.0,0.0,
2021,35.0,São Sebastião,2814,Direito,100714,241.0,142.0,69.0,73.0,101.0,15.0,0.0,9.0,41.0,0.0,64.0,17.0,19.0,17.0,14.0,7.0,4.0,56.0,19.0,43.0,3.0,2.0,19.0,433.0,228.0,205.0,0.0,180.0,72.0,58.0,44.0,52.0,21.0,6.0,206.0,38.0,154.0,6.0,3.0,26.0,98.0,53.0,45.0,0.0,31.0,17.0,22.0,8.0,11.0,9.0,0.0,53.0,8.0,30.0,1.0,1.0,5.0,89.0,0.0,0.0,
2021,35.0,São Sebastião,2814,Educação Física,1157263,110.0,13.0,2.0,11.0,8.0,3.0,0.0,0.0,5.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,5.0,61.0,24.0,37.0,0.0,28.0,13.0,8.0,7.0,4.0,1.0,0.0,18.0,14.0,24.0,0.0,0.0,5.0,28.0,16.0,12.0,0.0,12.0,8.0,5.0,2.0,1.0,0.0,0.0,9.0,7.0,9.0,0.0,0.0,3.0,40.0,0.0,0.0,
2021,35.0,São Sebastião,2814,Educação Física,1200083,120.0,34.0,13.0,21.0,22.0,3.0,0.0,1.0,12.0,0.0,16.0,11.0,3.0,2.0,2.0,0.0,0.0,14.0,3.0,15.0,0.0,0.0,2.0,88.0,33.0,55.0,0.0,47.0,19.0,8.0,9.0,5.0,0.0,0.0,40.0,9.0,34.0,0.0,0.0,5.0,21.0,9.0,12.0,0.0,8.0,5.0,3.0,3.0,2.0,0.0,0.0,11.0,2.0,7.0,0.0,0.0,1.0,34.0,0.0,0.0,
2021,35.0,São Sebastião,2814,Enfermagem,1158018,86.0,68.0,55.0,13.0,59.0,8.0,0.0,6.0,9.0,0.0,31.0,12.0,12.0,3.0,10.0,0.0,0.0,25.0,6.0,28.0,0.0,0.0,9.0,198.0,162.0,36.0,0.0,89.0,26.0,32.0,17.0,33.0,1.0,0.0,81.0,20.0,81.0,5.0,0.0,11.0,39.0,29.0,10.0,0.0,22.0,2.0,6.0,1.0,7.0,1.0,0.0,15.0,6.0,16.0,1.0,0.0,1.0,30.0,0.0,0.0,
2021,35.0,São Sebastião,2814,Gestão De Recursos Humanos,1150202,120.0,21.0,15.0,6.0,13.0,3.0,0.0,0.0,8.0,0.0,11.0,5.0,1.0,3.0,1.0,0.0,0.0,9.0,2.0,7.0,0.0,0.0,3.0,40.0,30.0,10.0,0.0,24.0,6.0,4.0,5.0,0.0,1.0,0.0,19.0,2.0,17.0,0.0,0.0,2.0,16.0,14.0,2.0,0.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,33.0,0.0,0.0,
2021,35.0,São Sebastião,2814,Pedagogia,88064,159.0,27.0,24.0,3.0,18.0,2.0,0.0,1.0,9.0,0.0,14.0,7.0,1.0,3.0,2.0,0.0,0.0,8.0,8.0,5.0,0.0,1.0,5.0,118.0,106.0,12.0,0.0,80.0,12.0,6.0,6.0,9.0,5.0,0.0,52.0,18.0,40.0,2.0,1.0,5.0,48.0,43.0,5.0,0.0,32.0,5.0,3.0,3.0,3.0,2.0,0.0,23.0,7.0,15.0,2.0,0.0,1.0,69.0,0.0,0.0,
